Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
19; DIED; 71,21288; 1; 0,4513007; 0,8236138; True
19; DIED; 44,74499; 0; 0,7046232; 0,9478661; False
19; DIED; 64,30233; 1; 0,2450876; 0,5264139; False
19; DIED; 67,90678; 1; 0,359602; 0,6138657; False
19; DIED; 72,44633; 1; 0,4843416; 0,9103811; False
19; DIED; 2,388937; 0; 0,1910542; 0,8535088; False
20; DIED; 44,18773; 0; 0,6870678; 0,7867472; False
20; DIED; 71,67071; 1; 0,4635989; 0,9415597; False
20; DIED; 47,32191; 1; 0,4810196; 0,8672283; True
20; DIED; 76,81567; 1; 0,6022893; 1; False
20; DIED; 73,80341; 1; 0,520547; 0,7839465; False
20; DIED; 71,40067; 1; 0,4563513; 0,8656902; False
20; DIED; 65,72555; 1; 0,2933612; 1; False
20; DIED; 48,97015; 1; 0,5250025; 0,7824031; True
20; DIED; 40,75847; 0; 0,5877948; 0,748117; False
20; DIED; 65,52523; 1; 0,2868766; 0,8686396; False
20; DIED; 80,73453; 1; 0,7194578; 0,8095784; False
20; DIED; 72,17784; 1; 0,4771711; 0,7021625; False
20; DIED; 42,31635; 0; 0,6314654; 0,9552659; False
20; DIED; 49,04871; 0; 0,8826969; 0,832206; False
20; DIED; 64,06377; 1; 0,236386; 0,8767757; False
20; DIED; 61,11795; 1; 0,09109821; 0,920046; False
20; DIED; 51,94714; 1; 0,6059541; 0,774841; False
20; DIED; 40,47559; 0; 0,5800326; 1; False
20; DIED; 35,70259; 0; 0,451921; 0,9157675; False
20; DIED; 67,22097; 1; 0,3394899; 0,7230088; False
20; DIED; 64,47407; 1; 0,2512242; 1; False
20; DIED; 49,31364; 1; 0,5341949; 1; False
20; DIED; 81,98434; 1; 0,7629293; 0,9704835; False
20; DIED; 27,56305; 0; 0,1984561; 0,7764528; False
20; DIED; 32,24787; 0; 0,3559586; 0,7310393; False
21; DIED; 27,84529; 0; 0,2100338; 0,6036928; False
21; DIED; 27,51604; 0; 0,1964783; 0,9756964; False
21; DIED; 25,66995; 0; 0,09775165; 0,9051546; False
21; DIED; 70,3437; 1; 0,427774; 0,8021463; False
21; DIED; 39,66787; 1; 0,2580318; 0,8017304; True
21; DIED; 41,24976; 0; 0,6013831; 0,5944872; False
21; DIED; 63,56169; 1; 0,2172979; 0,8938579; False
21; DIED; 65,55604; 1; 0,2878796; 0,8503064; False
21; DIED; 64,78846; 1; 0,2622089; 0,9290721; True
